Гусята. 2 категории;207.8;19.1;14.6;0
Индейки 1 кат.;276;19.5;22;0
Индейки 2 кат.;194;21.6;12;0
Индюшата. 1 категории;182.8;18.8;11.7;0.6
Индюшата. 2 категории;134.1;21.7;5;0.6
Куриная грудка (филе);241;18.2;18.4;0.7
Куриный окорочок;184.6;21.3;11;0.1
Курица. 1 категории;238;18.2;18.4;0
Курица. 2 категории;159;21.2;8.2;0
Курица. мякоть без кожи;241;18.2;18.4;0.7
Куропатка;253.9;18;20;0.5
Перепелка;239.4;18;18.6;0
Печень гусиная;411.8;15.2;39;0
Печень индейки;276;19.5;22;0
Печень куриная;139.9;20.4;5.9;1.4
Печень утиная;405.2;15.8;38;0
Рябчик;253.9;18;20;0.5
Сердце куриное;158.9;15.8;10.3;0.8
Тетерев;253.9;18;20;0.5
Утка. 1 категории;405;15.8;38;0
Утка. 2 категории;287;17.2;24.2;0
Утята. 1 категории;308.8;16;27.2;0
Утята. 2 категории;225;18;17;0
Фазан;253.9;18;20;0.5
Цыплята;139.7;18.7;7;0.5
Сардельки 1 сорта;202;10.3;17.2;1.5
Сардельки говяжьи;215;11.4;18.2;1.3
Сардельки свиные;322;10.1;31.6;1.8
Сосиски говяжьи;226;10.4;20.1;0.8
Сосиски столичные;234;12.2;20.3;0.5
Сосиски. молочные;261;11;23.9;0.4
Сосиски. русские;250;11.3;22;1.7
Сосиски. свиные;324.4;11.8;30.8;0
Вымя говяжье;172.5;12.3;13.7;0
Голова баранья;87;15;3;0
Голова говяжья;184.9;18.1;12.5;0
Голова свиная;216;18;16;0
Губы говяжьи;105;15;5;0
Кости пищевые говяжьи;105;15;5;0
Кости пищевые говяжьи. кроме позвоночных;105;15;5;0
Кости свинокопченостей;216;18;16;0
Кровь свиная;216;18;16;0
Кровь свиная. сухая;334.8;83.7;0;0
Легкие говяжьи;103.1;15.2;4.7;0
Легкое свиное;91.6;14.8;3.6;0
Лекгое баранье;83.1;15.6;2.3;0
Мозги бараньи;123.4;9.7;9.4;0
Мозги говяжьи;127;11.7;8.6;0.8
Мозги свинные;119;10.5;8.6;0.8
Ноги бараньи;87;15;3;0
Ноги свиные;216;18;16;0
Печень баранья;100.9;18.7;2.9;0
Печень говяжья;127;17.9;3.7;5.3
Печень свиная;109;18.8;3.8;4.7
Печень телячья;97.5;17.4;3.1;0
Почки бараньи;76.9;13.6;2.5;0
Почки говяжьи;86;15.2;2.8;1.9
Почки свиные;92;15;3.6;2.7
Почки телячьи;66.2;12.5;1.8;0
Путовый сустав говяжий;105;15;5;0
Рубец бараний;82;11.5;4;0
Рубец говяжий;97;14.8;4.2;0
Сердце баранье;85.5;13.5;3.5;0
Сердце говяжье;96;16;3.5;2
Сердце свиное;101;16.2;4;2.6
Уши говяжьи;121.5;25.2;2.3;0
Уши свиные;210.9;21;14.1;0
Хвост говяжий мясокостный;137.3;19.7;6.5;0
Шкура свиная;216;18;16;0
Язык бараний;195.3;12.6;16.1;0
Язык говяжий;173;16;12.1;2.2
Язык свиной;208;15.9;16;2.1
Язык телячий;163.3;13.6;12.1;0
Абрикос-ядро;519.1;25;45.4;2.8
Арахис;552;26.3;45.2;9.9
Вишня-ядро;422.1;21.9;30.5;16
Горчица-семя;474;25.8;30.8;23.4
Горчичный порошок;378;37.1;11.1;32.6
Какао тертое;559;13.5;49.4;13.6
Какао-бобы;565.3;12.8;53.2;9.4
Кедровый орех;674;23.7;60;20.5
Конопля-семя;372.9;20.1;32.5;0
Кунжут-семя;565;19.4;48.7;12.2
Лещина;653;13;62.6;9.3
Мак-семя;556;17.5;47.5;14.5
Миндаль;609;18.6;53.7;13
Орех грецкий;656;16.2;60.8;11.1
Орех кешью;600;18.5;48.5;22.5
Орех мускатный;556.3;20;50;7
Подсолнечник-семя;601;20.7;52.9;10.5
Рапс-семя;544;30.8;43.6;7.2
Слива-ядро;475.8;28.5;40.2;0
Фисташки;556.3;20;50;7
Фундук;651;15;61.5;9.4
Хлопчатник-семя;496.9;34.5;36.5;8.1
Ядро ореха арахиса жареное;626;26;52;13.4
Ядро ореха миндаля жареное;642;22.4;55.9;12.3
Ядро ореха фундука жареное;703;17.8;66.1;9.4
Баранки простые;311;10.4;1.3;64.2
Баранки сдобные;348;8.3;8;60.4
Батон нарезной;262;7.5;2.9;51.4
Бублики простые;276;9.1;1.1;57.1
Бублики. украинские с маком;335.5;16;1;70
Булка с молочной сывороткой;335.5;16;1;70
Булка черкизовская;335.5;16;1;70
Булка ярославская;294;7.6;5.3;53.7
Булки городские;265;7.7;2.4;52.9
Булочка калорийная;337;7.6;10;53.8
Булочки молочные;257;8.8;2.2;50.3
Булочки сдобные;339;7.9;9.4;55.5
Булочки столичная с молочной сывороткой;269;8.4;2.2;53.7
Булочки столичные;269;8.4;2.2;53.7
Клейковина сырая из муки 1 сорта;309.5;10.3;1.1;68.9
Крекеры с отрубями;416;9.2;14.1;63.2
Пластинки из цельно-молотой пшеницы;342;12.7;2.4;67.3
Рожки к чаю;312;8.4;5.6;56.8
Рожки сдобные;335.5;16;1;70
Сдоба выборгская с маком;335.5;16;1;70
Сдоба выборгская с повидлом;335.5;16;1;70
Сдоба обыкновенная;301;8.1;5.3;54.9
Сдобные изделия;335.5;16;1;70
Соломка сладкая;372;9.1;6.1;69.3
Сухари;335.5;16;1;70
Сухари армейские из обойной муки;304;12.3;2.3;60.1
Сухари армейские. пшеничные 1 сорта;330;11.2;1.4;67.5
Сухари армейские. пшеничные 2 сорта;323;12.3;1.9;63.5
Сухари армейские. ржано-пшеничные;335.5;16;1;70
Сухари армейские. ржаные;294;11.3;2;56.4
Сухари ванильные;335.5;16;1;70
Сухари пшеничные;335.5;16;1;70
Сухари ржаные;335.5;16;1;70
Сухари сливочные;399;8.5;10.8;66.7
Сушки простые;339;10.7;1.2;71.2
Сушки простые из муки 1 сорта;331;10.9;1.3;68.8
Хлеб бородинский (мука ржаная обойная и пшеничная 2 сорта);201;6.8;1.3;39.8
Хлеб зерновой (мука в/с и зерно дробленое);228;8.6;1.4;45.1
Хлеб паляница;243;8.3;1;49.9
Хлеб подовый (из ражной обдирной муки);197;6.1;1.2;39.9
Хлеб подовый (из ржаной сеяной муки);210;4.9;1;44.8
Хлеб подовый из обойной муки;208;8;1.5;40.1
Хлеб пшеничный;213.6;7.6;0.9;46.7
Хлеб пшеничный. батон из муки 1 сорта;238;8;1;49.1
Хлеб пшеничный. батон нарезной из муки 1 сорта;259;7.7;3;50.1
Хлеб пшеничный. подовый из муки 2 сорта;228;8.6;1.3;45.2
Хлеб пшеничный. формовой из муки 1 сорта;235;7.9;1;48.3
Хлеб пшеничный. формовой из муки 2 сорта;213.6;7.6;0.9;46.7
Хлеб пшеничный. формовой из муки высшего сорта;235;7.6;0.8;49.2
Хлеб пшеничный. формовой из обойной муки;213.6;7.6;0.9;46.7
Хлеб ржано-пшеничный;335.5;16;1;70
Хлеб ржано-пшеничный. из обойной муки;335.5;16;1;70
Хлеб ржано-пшеничный. минский;335.5;16;1;70
Хлеб ржано-пшеничный. орловский;335.5;16;1;70
Хлеб ржано-пшеничный. столовый;335.5;16;1;70
Хлеб ржано-пшеничный. украинский подовый;335.5;16;1;70
Хлеб ржаной;165.4;6.6;1.2;34.2
Хлеб ржаной. из обдирной муки;165.4;6.6;1.2;34.2
Хлеб ржаной. из обойной муки;165.4;6.6;1.2;34.2
Хлеб ржаной. из сеяной муки;165.4;6.6;1.2;34.2
Хлеб рижский (мука ржаная сеяная и пшеничная 1 сорта);232;5.6;1.1;49.4
Хлеб ситный молочный;213.6;7.6;0.9;46.7
Хлеб соловецкий (мука 1 и 2 сорта);237;8.3;1.2;47.9
Хлеб украинский (мука ржаная обдирная и пшеничная обойная);198;6.6;1.2;39.6
Хлеб формовой (из ражной обойной муки);174;6.6;1.2;33.4
Хлебцы докторские (мука в/с и отруби пшеничные);242;8.2;2.6;46.3
Артишоки;28.2;1.2;0.1;6
Баклажаны;24;1.2;0.1;4.5
Батат;59.8;2;0;13.8
Ботва свекольная;28.2;1.2;0.1;6
Брокколи;34;2.82;0.37;6.64
Брюква;37;1.2;0.1;7.7
Горох овощной (лопатка) свежий;302.7;23;1.2;53.3
Кабачок;24;0.6;0.3;4.6
Капуста белокочанная;28;1.8;0.1;4.7
Капуста брюссельская;35;4.8;0.3;3.1
Капуста кольраби;44;2.8;0.1;7.9
Капуста краснокочанная;26;0.8;0.2;5.1
Капуста пекинская;16;1.2;0.2;3.23
Капуста савойская;28.2;1.2;0.1;6
Капуста цветная;30;2.5;0.3;4.2
Капуста цветная маринованная;28.4;2.5;0.3;4.2
Картофель;77;2;0.4;16.3
Картофель сушеный;317;6.6;0.3;71.6
Картофельный порошок;320.8;5.6;0.2;79.1
Консервы овощные закусочные;28.2;1.2;0.1;6
Консервы овощные натуральные;28.2;1.2;0.1;6
Корнишоны;28.2;1.2;0.1;6
Лук репчатый;41;1.4;0.2;8.2
Лук репчатый. сушеный;218.5;8.4;2.8;42.6
Морковь сушеная;221.1;7.8;0.6;49.2
Морковь. желтая;33.1;1.3;0.1;7.2
Морковь. красная;35;1.3;0.1;6.9
Огурец. грунтовый;14;0.8;0.1;2.5
Огурец. парниковый;11;0.7;0.1;1.9
Оливки (мякоть);296;1.6;23.7;19
Патиссон;19.4;0.6;0.1;4.3
Перец жгучий красный;40;1.87;0.44;8.81
Перец красный сладкий;26.6;1.3;0;5.7
Перец сладкий;26;1.3;0.1;4.9
Редис;20;1.2;0.1;3.4
Редька черная;36;1.9;0.2;6.7
Репа;32;1.5;0.1;6.2
Свекла;42;1.5;0.1;8.8
Свекла сушеная;253.6;9;0.6;56.6
Томаты (помидоры). грунтовые;24;1.1;0.2;3.8
Томаты (помидоры);19.9;0.6;0.2;4.2
Томаты (помидоры). парниковые;15.1;0.6;0.2;2.9
Топинамбур;61;2.1;0.1;12.8
Тыква;22;1;0.1;4.4
Капуста белокочанная. квашеная;23;1.8;0.1;3
Морковь квашеная;26;1.3;0.1;4.5
Огурец маринованный;16.1;2.8;0;1.3
Огурец соленый;13;0.8;0.1;1.7
Перец сладкий маринованный;24.5;1.3;0.1;4.9
Свекла квашеная;32;1.3;0;6
Томаты маринованные;15.4;1.7;0.2;1.8
Томаты соленые;13;1.1;0.1;1.6
Горошек зеленый. Консервы;40;3.1;0.2;6.5
Икра из баклажанов. Консервы;148;1.7;13.3;5.1
Икра из кабачков. Консервы;119;1.9;8.9;7.7
Маслины черные крупные. консервированные;81;0.97;6.87;5.61
Маслины черные средние или мелкие. консервированные;115;0.84;10.68;6.26
Оливки. Консервы;175;1.8;16.3;5.2
Подварка кабачковая;272;0.2;0.1;67.2
Подварка свекольная;269;0.5;0.1;65.9
Помидоры без кожицы. Консервы;12;0.5;0;2.3
Помидоры с кожицей. Консервы;20;1.1;0.1;3.5
Томатная паста. Консервы;102;4.8;0;19
Томатное пюре. Консервы;66;3.6;0;11.8
Томаты консервированные целые;19.9;0.6;0.2;4.2
Фасоль стручковая. Консервы;16;1.2;0.1;2.4
Шпинат-пюре. Консервы;16;2;0.1;2
Душица;24.8;1.5;0;5
Кинза сушеная молотая;216.4;3;0;54.5
Кориандр;24.8;1.5;0;5
Крапива ранняя;24.8;1.5;0;5
Листья черники;0;0;0;0
Лук зеленый (перо);20;1.3;0.1;3.2
Лук порей;36;2;0.2;6.3
Пастернак (корень);47;1.4;0.5;9.2
Петрушка;49;3.7;0.4;7.6
Петрушка (корень);51;1.5;0.6;10.1
Ревень;16;0.7;0.1;2.5
Салат;16;1.5;0.2;2
Сельдерей;13;0.9;0.1;2.1
Сельдерей (корень);34;1.3;0.3;6.5
Сельдерей корень сушеный;186.4;7.8;2;36.6
Спаржа;21;1.9;0.1;3.1
Укроп;40;2.5;0.5;6.3
Хрен корень;59;3.2;0.4;10.5
Черемша;34.9;2.4;0.1;6.5
Чеснок луковица;149;6.5;0.5;29.9
Чеснок перо;0;0;0;0
Шпинат;23;2.9;0.3;2
Щавель;22;1.5;0.3;2.9
Эстрагон;24.8;1.5;0;5
Водоросли;24.8;1.5;0;5
Морская капуста;5.4;0.9;0.2;0
Морская капуста. консервированная;5.4;0.9;0.2;0
Морская капуста. сушеная;5.4;0.9;0.2;0
Отходы рыбные пищевые;88;17.5;2;0
Икра белужья зернистая;235;26.8;13.8;0.8
Икра вобельная пробойная;88;17.5;2;0
Икра вобельная ястычная (тарама);88;17.5;2;0
Икра горбуши зернистая;230;30.6;11.5;1
Икра кеты зернистая;249;31.5;13.2;1
Икра лещевая пробойная;88;17.5;2;0
Икра лобанья вяленая;88;17.5;2;0
Икра минтая пробойная;132;27.9;1.8;1.1
Икра осетровая зернистая;200;28.4;9.3;0.6
Икра осетровая паюсная;289;38.2;14.5;1.5
Икра сазанья пробойная;88;17.5;2;0
Икра севрюги зернистая;221;28.2;11.7;0.7
Икра соленая;88;17.5;2;0
Икра частиковых рыб свежая;88;17.5;2;0
Килька балтийская пряного посола;88;17.5;2;0
Килька балтийская пряного посола. весенне-летней заготовки;88;17.5;2;0
Килька балтийская пряного посола. осенней заготовки;88;17.5;2;0
Кальмар (мясо);100;18;2.2;2
Китовое мясо;119;22.5;3.2;0
Краб камчатский (мясо);96.4;16;3.6;0
Крабовые палочки;88;17.5;2;0
Креветка антарктическая (мясо) варено-мороженая;98;20.5;1.6;0.3
Креветка антарктическая натуральная. Консервы;82;17.7;1.1;0.3
Креветка дальневосточная (мясо);87;18.3;1.2;0.8
Лангуст (мясо шеек);88;17.5;2;0
Мидии;77;11.5;2;3.3
Моллюск рапана;76.7;16.7;1.1;0
Мясо ластоногих;113;24.5;1.7;0
Мясо трепанга;34.6;7.3;0.6;0
Осьминог;82;14.91;1.04;2.2
Паста “Океан”;88;17.5;2;0
Раки морские (лангуст. омар);89;18.8;1.3;0.5
Раки морские вареные;90;20.5;0.7;0.3
Раки речные;76;15.5;1;1.2
Раки речные вареные;97;20.3;1.3;1
Устрица;72;9;2;4.5
Филе морского гребешка;88;17.5;2;0
Камбала речная горячего копчения;88;17.5;2;0
Килька балтийская горячего копчения;162;21.3;8.5;0
Лещ горячего копчения;172;32.8;4.5;0
Окунь горячего копчения;166;23.5;8;0
Рыба горячего копчения;88;17.5;2;0
Салака горячего копчения;152;25.4;5.6;0
Треска горячего копчения;115;26.7;1.2;0
Угорь потрошеный горячего копчения;88;17.5;2;0
Акула катран;142.6;19.9;7;0
Альбула;88;17.5;2;0
Амур;88;17.5;2;0
Амур. неразделанный. непластованный кусками;88;17.5;2;0
Амур. неразделанный. филе с кожей без костей;88;17.5;2;0
Амур. неразделанный. филе с кожей без костей. специальная разделка;88;17.5;2;0
Амур. неразделанный. филе с кожей и реберными костями;88;17.5;2;0
Амур. неразделанный. филе с кожей и реберными костями. специальная разделка;88;17.5;2;0
Анчоусы атлантические;135.3;20.1;6.1;0
Аргентина;88.4;17.6;2;0
Баттерфиш;170;17.3;11.2;0
Баттерфиш. весенне-летняя;170;17.3;11.2;0
Баттерфиш. осенне-зимняя;170;17.3;11.2;0
Белоглазка;88;17.5;2;0
Белоглазка. аральская;88;17.5;2;0
Белоглазка. волго-каспийская;88;17.5;2;0
Белорыбица;88;17.5;2;0
Белорыбица. неразделанная. непластованная кусками;88;17.5;2;0
Белорыбица. неразделанная. филе без кожи и костей;88;17.5;2;0
Белорыбица. неразделанная. филе с кожей без костей;88;17.5;2;0
Белорыбица. неразделанная. филе с кожей и реберными костями;88;17.5;2;0
Белуга;88;17.5;2;0
Бельдюга океаническая;88;17.5;2;0
Бельдюга океаническая. непластованная кусками;88;17.5;2;0
Берикс;88.4;20.3;0.8;0
Бесуго;144.8;20;7.2;0
Большеголов;88;17.5;2;0
Бычок-песочник;88;17.5;2;0
Вобла;95;18;2.8;0
Гладкоголов;49.1;8;1.9;0
Горбуша;140;20.5;6.5;0
Джакас;119.9;20.3;4.3;0
Дрепана;87.5;19.4;1.1;0
Ёрш;88;17.5;2;0
Ерш морской дальневосточный;88;17.5;2;0
Желтоперка;107.6;17.9;4;0
Жерех;98.6;18.8;2.6;0
Зеленоглазка;117.1;19.6;4.3;0
Зубан;131.9;18.8;6.3;0
Зубатка пестрая;126;19.6;5.3;0
Зубатка полосатая;109;16;5;0
Кабан-рыба;88;17.5;2;0
Камбала дальневосточная;90;15.7;3;0
Камбала полярная;88;17.5;2;0
Камбала черноморская;84.5;18.2;1.3;0
Камбала-ерш;88;17.5;2;0
Капитан-рыба;88;17.5;2;0
Карась;87;17.7;1.8;0
Карась океанический;88;17.5;2;0
Карп;112;16;5.3;0
Кета;127;19;5.6;0
Кефаль;88;17.5;2;0
Кижуч;140;21.6;6;0
Килька;136.8;17.1;7.6;0
Килька балтийская;137;14.1;9;0
Килька каспийская;192;18.5;13.1;0
Килька каспийская. анчоусовидная;191.9;18.5;13.1;0
Килька каспийская. обыкновенная;191.9;18.5;13.1;0
Клыкач;202.5;14.4;16.1;0
Кожа. кости. чешуя рыбная;88;17.5;2;0
Корюшка зубастая;102.1;15.4;4.5;0
Корюшка зубастая. азиатская;102.1;15.4;4.5;0
Корюшка зубастая. невская обыкновенная;102.1;15.4;4.5;0
Кости рыбные;88;17.5;2;0
Красноглазка;125.4;21.9;4.2;0
Красноперка дальневосточная;100.2;18.3;3;0
Кубера;88;17.5;2;0
Курок;71.3;15.8;0.9;0
Ледяная рыба;90.6;17.7;2.2;0
Лемонема;67.2;15.9;0.4;0
Летрин;84.4;20.2;0.4;0
Лещ;105;17.1;4.4;0
Лещ морской;105;21.3;6.4;0
Лихня;88;17.5;2;0
Лосось атлантический (семга);153;20;8.1;0
Лунник;88;17.5;2;0
Луфарь океанический;109.4;19.7;3.4;0
Луциан;88;17.5;2;0
Луциан. желтохвостый;88;17.5;2;0
Мавроликус;173;14;13;0
Макрель;113.4;20.7;3.4;0
Макрурус малоглазый;32;7.1;0.4;0
Макрурус тупорылый;67.6;13.3;1.6;0
Маринка;88;17.5;2;0
Масляная рыба;113;18.8;4.2;0
Мерланг;88;17.5;2;0
Мерроу;103.7;19.4;2.9;0
Минога;88;17.5;2;0
Минога. каспийская;88;17.5;2;0
Минога. речная;88;17.5;2;0
Минога. речная. весенняя;88;17.5;2;0
Минога. речная. осенняя;88;17.5;2;0
Минтай;72;15.9;0.9;0
Мойва;116.3;13.1;7.1;0
Мойва весенняя;116;13.1;7.1;0
Мойва осенняя;217;13.6;18.1;0
Муксун;88;17.5;2;0
Навага беломорская;91;19.2;1.6;0
Навага дальневосточная;68.5;15.1;0.9;0
Налим;88;17.5;2;0
Нельма;88;17.5;2;0
Нерка красная;157;20.3;8.4;0
Нотоскопелюс кроуэри;219.5;15.5;17.5;0
Нототения мраморная;148.3;15.7;9.5;0
Окунь морской;103;18.2;3.3;0
Окунь речной;82;18.5;0.9;0
Омуль;88;17.5;2;0
Осетр;163.7;16.4;10.9;0
Осетр каспийский;164;16.4;10.9;0
Осетр. азово-черноморский;163.7;16.4;10.9;0
Осетр. сибирский;163.7;16.4;10.9;0
Ошибень;72.2;16.7;0.6;0
Пагрус;106.2;19.8;3;0
Палтус белокорый;103;18.9;3;0
Палтус черный;196.1;12.8;16.1;0
Пеламида;217;22.4;14.2;0
Пикша;73;17.2;0.5;0
Плотва;88;17.5;2;0
Пристипома;88;17.5;2;0
Псенопсис;91.7;14.6;3.7;0
Путассу;82;18.5;0.9;0
Пыжьян;88;17.5;2;0
Рыба-капитан;92;19.4;1.6;0
Рыба-лист;110;20.3;3.2;0
Рыба-мелочь (I категории);88;17.5;2;0
Рыба-сабля;106;19.3;3.2;0
Рыба-сабля. черная;106;19.3;3.2;0
Рыбец;88;17.5;2;0
Рыбец. азово-черноморский;88;17.5;2;0
Рыбец. каспийский;88;17.5;2;0
Ряпушка сибирская;88;17.5;2;0
Ряпушка сибирская. енисейская;88;17.5;2;0
Ряпушка сибирская. обская;88;17.5;2;0
Сазан;97;18.2;2.7;0
Сазан азовский;121.3;18.4;5.3;0
Сайда;80.9;19.1;0.5;0
Сайра;204.9;19.5;14.1;0
Сайра. крупная;204.9;19.5;14.1;0
Сайра. мелкая;204.9;19.5;14.1;0
Сайра. средняя;204.9;19.5;14.1;0
Салака;125;17;6.3;0
Салака. весенне-летняя;93;17.5;3;0
Салака. осенне-зимняя;143;17;8.3;0
Салилота;73.2;16.5;0.8;0
Сардина океаническая;166;19;10;0
Севрюга;160;16.9;10.3;0
Сельдь;88;17.5;2;0
Сельдь атлантическая;246.3;17.7;19.5;0
Сельдь атлантическая жирная;248;17.7;19.5;0
Сельдь атлантическая нежирная;135;19.1;6.5;0
Сельдь иваси;182.3;20.5;11.1;0
Сельдь иваси. крупная;182.3;20.5;11.1;0
Сельдь иваси. мелкая;182.3;20.5;11.1;0
Сельдь тихоокеанская;191;14;15;0
Сельдь тихоокеанская жирная;191;14;15;0
Сельдь тихоокеанская нежирная;135;18;7;0
Серебрянка;83.6;8.3;5.6;0
Сериола;88;17.5;2;0
Сериолелла;160.4;19.4;9.2;0
Сиг;88;17.5;2;0
Сиг. байкальский;88;17.5;2;0
Сиг. волховский;88;17.5;2;0
Скап океанический;88;17.5;2;0
Скат-лисица;110.4;24;1.6;0
Сквама;104.3;17.3;3.9;0
Скумбрия атлантическая;191;18;13.2;0
Скумбрия дальневосточная;239;19.3;18;0
Снэк;143.9;21.8;6.3;0
Солнечник;95.4;18.9;2.2;0
Сом;115;17.2;5.1;0
Сорога (плотва сибирская);88;17.5;2;0
Ставрида океаническая;114;18.5;4.5;0
Стерлядь;88;17.5;2;0
Стерлядь. волжская;88;17.5;2;0
Стерлядь. сибирская;88;17.5;2;0
Судак;84;18.4;1.1;0
Сырок (пелядь);125.9;19.1;5.5;0
Таймень;88;17.5;2;0
Терпуг;101.8;17.8;3.4;0
Треска;69;16;0.6;0
Тунец;139;24.4;4.6;0
Угольная рыба;200.9;12.2;16.9;0
Угольная рыба. крупная;200.9;12.2;16.9;0
Угольная рыба. мелкая;200.9;12.2;16.9;0
Угорь;333;14.5;30.5;0
Угорь морской;88;17.5;2;0
Удильщик;68.2;14.8;1;0
Умбрина;88;17.5;2;0
Усач;88;17.5;2;0
Усач. аральский;88;17.5;2;0
Усач. каспийский;88;17.5;2;0
Форель;88;17.5;2;0
Хамса;88;17.5;2;0
Хариус;88;17.5;2;0
Хек;86;16.6;2.2;0
Хрящи рыб осетровых пород;88;17.5;2;0
Чавыча;148;19.1;8;0
Чехонь;88;17.5;2;0
Чехонь. азовская;88;17.5;2;0
Чехонь. волго-каспийская;88;17.5;2;0
Чир (щокур);88;17.5;2;0
Чир (щокур). енисейский;88;17.5;2;0
Чир (щокур). обский;88;17.5;2;0
Шемая аральская;88;17.5;2;0
Шемая аральская. весенняя;88;17.5;2;0
Шемая аральская. осенняя;88;17.5;2;0
Щука;84;18.4;1.1;0
Эпигонус дальневосточный;172.2;16.5;11.8;0
Язык морской;88;10.3;5.2;0
Язь;116.5;19;4.5;0
Горбуша соленая;169;22.1;9;0
Кета соленая;184;24.3;9.6;0
Килька балтийская соленая;137;17.1;7.6;0
Лещ каспийский;88;17.5;2;0
Лосось каспийский потрошеный с головой;88;17.5;2;0
Рыба соленая;88;17.5;2;0
Сельдь атлантическая среднесоленая;145;17;8.5;0
Сельдь тихоокеанская среднесоленая;224;17.4;17.1;0
Сельдь. азово-черноморская;88;17.5;2;0
Сельдь. каспийская (волжская);88;17.5;2;0
Сельдь. каспийская (волжская). крупная;88;17.5;2;0
Сельдь. каспийская (волжская). средняя;88;17.5;2;0
Сельдь. каспийская (долганская);88;17.5;2;0
Сельдь. каспийская (долганская). крупная;88;17.5;2;0
Сельдь. каспийская (долганская). средняя;88;17.5;2;0
Сельдь. тихоокеанская;88;17.5;2;0
Сельдь. тихоокеанская. слабосоленая;88;17.5;2;0
Семга соленая потрошенная с головой;202;22.5;12.5;0
Треска соленая;98;23.1;0.6;0
Тюлька;88;17.5;2;0
Тюлька. весенняя;88;17.5;2;0
Тюлька. осенняя;88;17.5;2;0
Хамса;88;17.5;2;0
Хамса. весенняя;88;17.5;2;0
Хамса. осенняя;88;17.5;2;0
Балык осетровый вяленый;88;17.5;2;0
Вобла каспийская вяленая;88;17.5;2;0
Лещ вяленый;221;42;5.9;0
Снеток солено-сушеный;88;17.5;2;0
Снеток солено-сушеный. полесский;88;17.5;2;0
Снеток солено-сушеный. псковский;88;17.5;2;0
Балык осетровый холодного копчения;194;20.4;12.5;0
Белоглазка аральская холодного копчения;88;17.5;2;0
Боковник белужий холодного копчения;88;17.5;2;0
Вобла холодного копчения;181;31.1;6.3;0
Кефаль холодного копчения;88;17.5;2;0
Лещ холодного копчения;160;29.7;4.6;0
Окунь морской холодного копчения;88;17.5;2;0
Рубец азово-черноморский холодного копчения;88;17.5;2;0
Рыба холодного копчения;88;17.5;2;0
Сельдь тихоокеанская жирная холодного копчения;225;20.3;16;0
Скумбрия холодного копчения;150;23.4;6.4;0
Ставрида атлантическая холодного копчения;88;17.5;2;0
Теша осетровая холодного копчения;302;17.6;25.7;0
Анчоусы атлантические. консервированные;135.3;20.1;6.1;0
Белуга бланшированная консервированная;88;17.5;2;0
Бычки в томатном соусе;88;17.5;2;0
Горбуша в томатном соусе. Консервы;130;15;6;4.1
Горбуша натуральная. Консервы;136;20.9;5.8;0
Камбала в томатном соусе;88;17.5;2;0
Камбала обжаренная в масле. Консервы;254;14.4;21.8;0
Кета в томатном соусе;88;17.5;2;0
Кета натуральная. Консервы;129;21.5;4.8;0
Кижуч консервированный;88;17.5;2;0
Крабы консервированные;88;17.5;2;0
Креветки дальневосточные консервированные;88;17.5;2;0
Лещ в томатном соусе. Консервы;124;15.3;5.1;4
Муксун в томатном соусе;88;17.5;2;0
Налим в томатном соусе;88;17.5;2;0
Нерка натуральная. Консервы;171;19.1;10.5;0
Осетр в томатном соусе. Консервы;164;14.4;11.8;3.3
Осетр консервированный;88;17.5;2;0
Печень трески. Консервы;613;4.2;65.7;1.2
Рыбные консервы;88;17.5;2;0
Рыбные консервы в масле;88;17.5;2;0
Рыбные консервы в томатном соусе;88;17.5;2;0
Сазан в томатном соусе. Консервы;143;12.4;8.7;3.5
Сайра бланшированная в масле;88;17.5;2;0
Сардины в масле;88;17.5;2;0
Сардины в масле. атлантические;88;17.5;2;0
Сардины в масле. дальневосточные;88;17.5;2;0
Сардины океанические. консервированные;166;19;10;0
Севрюга в томатном соусе. Консервы;178;16;11.4;2.6
Сиг в томатном соусе;88;17.5;2;0
Скумбрия в масле. Консервы;318;14.4;28.9;0
Скумбрия консервированная в масле. атлантическая;317.7;14.4;28.9;0
Скумбрия консервированная в масле. дальневосточная;317.7;14.4;28.9;0
Скумбрия курильская натуральная. Консервы;248;18.8;19.2;0
Скумбрия натуральная. Консервы;200;17.7;14.4;0
Сом в томатном соусе. Консервы;126;12.9;6.3;4
Ставрида в масле;88;17.5;2;0
Ставрида в томатном соусе;88;17.5;2;0
Судак в томатном соусе. Консервы;119;14;5.3;3.1
Треска копченая в масле. Консервы;290;20.8;23;0
Тунец в масле. Консервы;232;22;15.9;0
Тунец натуральный. Консервы;96;22.5;0.7;0
Шпроты в масле. Консервы;363;17.4;32.4;0
Щука в томатном соусе. Консервы;110;14.2;4;3.1
Язь в томатном соусе;88;17.5;2;0
Брынза коровья;262;22.1;19.2;0.4
Брынза овечья;260;21.1;18.8;0.3
Сулугуни;286;20.5;22;0.4
Сыр адыгейский;264;19.8;19.8;1.5
Сыр алтайский;355.6;26;26.5;3.5
Сыр бийский;371;24.2;29.9;0
Сыр волжский;355.6;26;26.5;3.5
Сыр вырусский;355.6;26;26.5;3.5
Сыр голландский;355.6;26;26.5;3.5
Сыр голландский. брусковый;350;26.3;26.6;0
Сыр голландский. круглый;375;23.7;30.4;0
Сыр горный алтай;355.6;26;26.5;3.5
